movie_id,director_id,name
28932,13563,Norman Jewison
31909,10051,Tobe Hooper
167073,77269,John Crowley
3175,240,Stanley Kubrick
14369,82221,Brendan Malloy
16888,68215,Reginald Hudlin
121826,4483,Dustin Hoffman
10646,50942,Gregory Poirier
12149,2053,Bill Paxton
304357,133502,Simon Curtis
11184,15557,Bill Condon
766,7623,Sam Raimi
20009,113641,Dewey Nicks
1587,5306,Lasse Hallström
30973,107414,Philip Saville
11109,65452,Mike Leigh
9027,56714,Daisy von Scherler Mayer
63020,6495,Mira Nair
86829,1223,Joel Coen
11065,1462,Tim Blake Nelson
13888,83467,William A. Graham
42345,18854,Martin Ritt
13994,1241,John Turturro
1590,1128,Agnieszka Holland
62728,17608,Rowan Joffe
11917,2679,David Hackl
45138,132257,Giuliano Montaldo
80271,229568,Lisa Azuelos
4657,38774,Ray Lawrence
14395,35736,Karan Johar
24137,56710,Oliver Parker
190847,90508,Ruairi Robinson
11056,54525,Jaume Balagueró
62,240,Stanley Kubrick
601,488,Steven Spielberg
13067,30368,Jon Kasdan
25379,135534,Léa Pool
88641,67834,Floyd Mutrux
58051,14086,Sajid Khan
14877,56828,Christopher Cain
96399,112630,Dean Wright
304410,85340,Eric Lartigau
489,5216,Gus Van Sant
373314,432629,Shintaro Shimosawa
214,2675,Darren Lynn Bousman
10890,8858,Ivan Reitman
1588,59026,Peyton Reed
316727,53120,James DeMonaco
10314,64815,Robert Iscove
663,2675,Darren Lynn Bousman
11804,61357,Geoffrey Sax
16781,80602,Tyler Perry
11873,1032,Martin Scorsese
9289,9894,Bernhard Wicki
10414,18356,Stephen Herek
1970,20310,Takashi Shimizu
9614,17494,Dennis Dugan
8922,56349,Victor Salva
1648,18356,Stephen Herek
17917,15378,Carol Reed
74534,18844,John Madden
19405,141706,Chuck Sheetz
9355,20629,George Miller
10999,67753,Mark L. Lester
321258,62768,William Brent Bell
44040,77147,John Erick Dowdle
10426,65133,Marcus Raboy
280092,2128,Leigh Whannell
13938,77300,Michael Schultz
10163,57090,Brett Leonard
12182,71548,Peter Sollett
1832,19303,Kevin Smith
9034,12648,Bob Dolman
15301,488,Steven Spielberg
10135,63943,Rowdy Herrington
26352,35689,Keenen Ivory Wayans
20616,15337,John Polson
9794,47364,Greg Coolidge
15037,13614,Deborah Kaplan
227,1776,Francis Ford Coppola
294272,592493,David Lowery
11336,224,David Cronenberg
283445,145142,Ciaran Foy
88036,225556,Salim Akil
10984,59958,Jamie Blanks
22824,62369,Olatunde Osunsanmi
9526,9789,Robert Altman
39349,78997,Leon Ichaso
15983,64195,Joseph Zito
14544,72024,Malcolm D. Lee
11545,5655,Wes Anderson
42684,6037,Colin Strause
268238,18844,John Madden
8359,55439,Patricia Rozema
15648,68770,Mark Rosman
41823,5281,Spike Lee
11891,4489,Steve Oedekerk
9362,33485,Ron Underwood
9902,60243,Rob Schmidt
14729,1723,Walter Hill
9455,15890,James Foley
103731,71872,Jeff Nichols
10090,59413,Ben Garant
164558,57492,Morgan Spurlock
19905,57692,Neal Brennan
17710,1409418,Tuck Tucker
75900,133502,Simon Curtis
9515,44740,Richard Shepard
27322,120515,Theodore Witcher
328425,33192,Joel Edgerton
14120,307546,Jim Hanon
10050,62514,Tommy O'Haver
1542,17403,Mike Judge
10490,59412,Michael Patrick Jann
87093,510,Tim Burton
10029,36602,Peter Berg
9893,54597,Joe Nussbaum
11507,1150,Brian De Palma
37931,62863,Jorma Taccone
3472,3224,Stephen Frears
87818,2171,Griffin Dunne
13160,57173,Jeff Lowell
88005,71551,Lorene Scafaria
52067,61069,Miguel Arteta
73,814,Tony Kaye
134597,51023,Marcus Dunstan
24034,1082114,Timothy Bjorklund
14283,78012,François Girard
404,5602,David Lynch
13201,65390,Scott Kalvert
209403,23532,Jason Bateman
7942,14409,David Schwimmer
73247,83198,Allan Arkush
253331,24173,Mike Binder
34043,60045,Eric Bross
9952,6818,Werner Herzog
256924,15892,Dan Fogelman
82532,45405,Jay Duplass
41110,78160,Luca Guadagnino
134371,21475,John Putch
2088,21377,Peter Medak
10388,1884,Steven Soderbergh
1640,455,Paul Haggis
25520,93911,Terence Davies
27342,23858,Harley Cokeliss
13689,56349,Victor Salva
67911,66512,Tom Brady
24664,5281,Spike Lee
329440,1300274,Jason Zada
47890,13265,Franklin J. Schaffner
252512,5656,Noah Baumbach
55720,3288,Chris Weitz
9613,224,David Cronenberg
29076,95818,Eric Blakeney
29339,32983,Douglas McGrath
68812,81476,Ariel Vromen
32740,1032103,Rakesh Roshan
14195,10367,John Waters
73567,15175,William Friedkin
41479,126910,Derrick Borte
15394,228797,Richard Kwietniowski
10071,59410,Bob Odenkirk
1989,12453,Wong Kar-wai
91076,1241,John Turturro
12779,956,Guy Ritchie
13191,93047,Joshua Seftel
11770,57607,Stephen Chow
12703,22461,Vincent Gallo
64559,19069,Claude Chabrol
222649,12219,Jon Stewart
115872,37577,Bigas Luna
101173,5469,Ralph Fiennes
25350,11013,Dan Harris
10034,141450,Mel Smith
20178,95024,Bobcat Goldthwait
5072,41041,Christopher Smith
18191,27991,Stuart Gordon
31007,65317,Jake Scott
11546,69801,Alan Metter
41894,7671,Jeb Stuart
184374,1432207,Rafa Lara
268171,28898,Michael Radford
78149,55948,Alan Smithee
24663,17845,Michael Meredith
39037,129716,Julio DePietro
22805,89395,Katherine Dieckmann
39055,56506,William Dear
245846,219961,Kim Farrant
25186,65133,Marcus Raboy
15017,69144,Scott Marshall Smith
12245,57865,Álex de la Iglesia
49787,81328,Andrew Traucki
16358,4910,Michael Clancy
7006,27226,Patrick Lussier
66767,31120,Robert Adetuyi
17622,22140,Kari Skogland
283671,1291685,Taedong Park
18516,1035,Paul Schrader
217708,42092,Benedikt Erlingsson
42057,6220,Gurinder Chadha
17577,25527,Jason Connery
14608,87121,Vic Sarin
34417,1434341,Jim Issa
15067,543568,Kim Jee-woon
78383,71901,Douglas Aarniokoski
43090,107630,William Phillips
16614,54733,Greg Mottola
9700,1271,Andy García
10471,52112,Steve Carr
250066,232858,Sarik Andreasyan
667,10076,Lewis Gilbert
208869,63052,Julian Gilbey
86837,6011,Michael Haneke
10306,33094,Gary Sherman
106845,1040955,Valeri Milev
11576,4081,Stanley Kramer
219,309,Pedro Almodóvar
11827,70616,Gerald Potterton
22820,53925,Jared Hess
31174,33315,Richard Loncraine
244316,2679,David Hackl
37737,119819,Anurag Basu
62215,42,Lars von Trier
66125,110427,Kriv Stenders
132316,35770,Yash Chopra
348,578,Ridley Scott
30497,10051,Tobe Hooper
27586,98521,Floria Sigismondi
14811,13563,Norman Jewison
660,9855,Terence Young
68684,66823,Joseph Kahn
40794,72197,Ferzan Ozpetek
9400,37932,F. Gary Gray
16162,72024,Malcolm D. Lee
10585,64796,Tom Holland
2359,17087,Michael Moore
238636,53120,James DeMonaco
10472,65627,Kris Isacsson
11282,56591,Danny Leiner
6521,21526,Rod Lurie
14181,24294,Ben Younger
1621,4610,John Landis
9656,58403,Glen Morgan
16428,74063,Daniel Taplitz
10705,11181,Kenneth Branagh
8272,54240,Tamara Jenkins
24621,1214860,Linda Mendoza
1619,9033,Christopher McQuarrie
9685,58552,Burr Steers
14425,7678,Hart Bochner
14624,87178,Michael O. Sajbel
10179,59023,Stewart Raffill
15568,19012,Davis Guggenheim
14057,86203,Bart Freundlich
12621,41549,Andrew Fleming
1808,16863,Todd Haynes
293670,1296119,Na Hong-jin
67675,101518,Kevin Tancharoen
27329,565524,Chatrichalerm Yukol
29514,14999,George A. Romero
250349,121588,Eric Lavaine
12454,65452,Mike Leigh
39806,59923,Marc Forby
15699,57630,Peter Cattaneo
8883,56195,Ole Christian Madsen
17926,1045480,Meiert Avis
291081,29226,Julian Jarrold
41248,96627,André Téchiné
25968,47201,Emily Young
9671,58453,Peter Faiman
52010,145169,Martyn Pick
11588,33036,Roland Suso Richter
43418,75544,Jeremy Sims
71157,64210,Maïwenn
13483,74569,Joby Harold
333355,185438,Genndy Tartakovsky
327833,49605,Ekachai Uekrongtham
1547,5572,Joel Schumacher
25196,65167,Scott Cooper
16323,21958,Mark Rydell
175528,109692,David E. Talbert
8069,53767,Roger Vadim
71805,22558,Nils Gaup
9451,13235,Alexander Payne
16727,6495,Mira Nair
272693,991868,Ari Sandel
10696,6198,Vondie Curtis-Hall
150202,51795,Tom Elkins
19644,85006,Kang Woo-Suk
29963,10757,Jane Campion
26022,35736,Karan Johar
152747,556172,J.C. Chandor
62676,102445,John Sayles
20360,88142,Vipul Amrutlal Shah
1116,15488,Ken Loach
185008,87378,Ayan Mukherjee
11620,9054,Mervyn LeRoy
14353,2675,Darren Lynn Bousman
11818,70579,Serdar Akar
680,138,Quentin Tarantino
11176,68457,James Frawley
242582,57113,Dan Gilroy
11217,52049,Jay Chandrasekhar
15121,1744,Robert Wise
2619,6159,Ron Howard
773,16959,Jonathan Dayton
235,3026,Rob Reiner
170,2034,Danny Boyle
14114,127936,Chris Stokes
10734,14773,Don Siegel
37964,51866,Rick Famuyiwa
28121,78029,Martin Lawrence
40807,56661,Jonathan Levine
10885,67316,Masayuki Ochiai
225565,1211000,Tom Gormican
16471,99339,Ken Shapiro
385736,1354959,Justin Tipping
11971,11181,Kenneth Branagh
668,9868,Peter R. Hunt
11596,5140,Wes Craven
14429,79656,John Schultz
13751,109640,Doug Atchison
9490,57691,Tamra Davis
14536,130128,Jonas Elmer
1359,16378,Mary Harron
9962,61069,Miguel Arteta
15049,32868,Erik Canuel
22821,54795,Troy Duffy
42819,54441,James Ivory
209263,56539,Nicole Holofcener
37735,82511,Will Gluck
59930,230059,Matty Rich
10873,17279,E. Elias Merhige
51588,54597,Joe Nussbaum
23570,32278,Matt Reeves
19489,54590,Steve Rash
14629,144277,Fina Torres
8293,54441,James Ivory
291270,202,Charlie Kaufman
44009,65452,Mike Leigh
1958,4387,François Ozon
13154,67753,Mark L. Lester
26618,42994,David Dobkin
43923,53068,Ryan Fleck
46138,24248,Nigel Cole
45791,26481,Anand Tucker
26306,122449,Steve James
110683,19244,Michael Winner
26963,96676,Tomm Moore
198277,45117,John Carney
7870,53212,David Jacobson
13072,77076,Michael Corrente
153397,1134201,Edward Hall
30141,33054,Keith Gordon
17044,33317,David Leland
10288,64754,Andrew Currie
12183,36422,Luke Wilson
44147,21217,Jonathan Lynn
12192,73588,Marc Schölermann
36597,115677,Coky Giedroyc
13197,137064,Robert Moresco
10913,4453,Thomas Vinterberg
251321,101399,Claudia Llosa
149,185,Katsuhiro Ōtomo
10425,27846,John Herzfeld
49081,93136,Charles Binamé
256687,228311,Keith Parmer
220488,66960,Dennie Gordon
1544,17510,Ol Parker
374461,5696,Bruce Beresford
302,4387,François Ozon
182873,1088096,James Nunn
21512,7191,David Webb Peoples
389425,101233,Michael Winnick
403,5696,Bruce Beresford
29461,66121,"George Tillman, Jr."
33542,44916,Stanley Tong
283708,585161,David Oelhoffen
9388,52443,Jason Reitman
1691,16847,Eli Roth
24684,1176,Lone Scherfig
2610,26481,Anand Tucker
11308,32765,Tony Richardson
11022,40223,Joe Carnahan
34341,84021,Paul Gross
15365,84113,Charles Robert Carner
36046,229198,Russell Holt
12569,17403,Mike Judge
24356,6767,Larry Charles
55903,18209,Claude Miller
2577,172,Michael Winterbottom
103903,107039,Sacha Bennett
73873,77162,Rodrigo García
312113,968998,Jeta Amata
14165,35785,Siddharth Anand
2011,20709,Vincent Paronnaud
45650,4600,Joe Dante
7735,52961,Dennis Gansel
301365,21183,Nicolas Winding Refn
25941,94918,Daniel Barber
29064,102797,Robert Marcarelli
7326,52443,Jason Reitman
326284,5917,Ernie Barbarash
681,9915,Guy Hamilton
238,1776,Francis Ford Coppola
535,7270,Adrian Lyne
19913,87742,Marc Webb
713,10757,Jane Campion
77930,1884,Steven Soderbergh
10727,66739,Jonathan Liebesman
253,9915,Guy Hamilton
17908,46297,Jay Russell
8390,16328,Adam Brooks
57119,225556,Salim Akil
3291,1461,George Clooney
398,5345,Bennett Miller
8068,2294,Robert Rodriguez
10803,20412,Michael Anderson
682,9915,Guy Hamilton
10117,63709,Craig R. Baxley
9392,57581,Neil Marshall
24977,52159,James D. Stern
79316,66681,Matt Bettinelli-Olpin
2074,17883,David O. Russell
1696,16848,Rob Zombie
308639,51866,Rick Famuyiwa
22314,28741,Michael Rymer
2662,16848,Rob Zombie
77156,158835,Sharron Miller
12573,1223,Joel Coen
44718,58292,Aaron Schneider
11342,58712,Steve Miner
241771,71947,Gina Prince-Bythewood
34653,120615,Tom Ford
11051,1032,Martin Scorsese
14578,77076,Michael Corrente
57825,6220,Gurinder Chadha
9555,13015,Phillip Noyce
15581,27005,Don Michael Paul
13006,70415,Tony Maylam
16651,86164,Mitch Davis
4251,35770,Yash Chopra
12400,1255,David Mamet
39053,45405,Jay Duplass
104896,40220,Kevin Brodie
14112,1035,Paul Schrader
12271,37852,George Hickenlooper
71859,83287,Lynne Ramsay
226354,1387618,John Stephenson
48620,550857,Tim Chambers
33676,323,Curtis Hanson
37080,77162,Rodrigo García
25388,19333,Dick Richards
11687,64909,Jean-Marie Poiré
39210,1769,Sofia Coppola
30128,36187,Bob Gosse
31535,88077,Alex Zamm
44835,131521,Spencer Susser
192134,44740,Richard Shepard
1956,5216,Gus Van Sant
24985,72467,Thaddeus O'Sullivan
306745,71548,Peter Sollett
47088,72205,Shari Springer Berman
110402,270361,Aleksey German
27004,96745,Stephen Milburn Anderson
15013,20766,Richard E. Grant
8374,54795,Troy Duffy
277519,141503,David Lam
78381,1776,Francis Ford Coppola
164372,1006810,Vladlen Barbe
294512,107274,Richard Rich
8879,190,Clint Eastwood
13001,27745,Robert C. Cooper
9571,564,Richard Linklater
13649,65310,Kenny Ortega
325373,646785,Kim Nguyen
334527,17183,Jackie Earle Haley
2211,22677,Max Färberböck
13919,76009,Arie Posin
14576,77062,Damian Nieman
82505,86482,Mark Tonderai
46738,137427,Denis Villeneuve
38970,20646,Gabriele Muccino
41009,109978,Ian Fitzgibbon
7347,52576,José Padilha
250546,26714,John R. Leonetti
38415,942251,Rachel Perkins
650,6482,John Singleton
16620,82219,Luis Valdez
25113,21278,Alan Alda
11033,1150,Brian De Palma
34723,7775,Stephen Sommers
9430,11694,Doug Liman
8998,56539,Nicole Holofcener
10514,1744,Robert Wise
10496,65420,Louis Morneau
1591,4522,Caroline Link
76025,72757,Steve McQueen
4836,957,Matthew Vaughn
14631,1053020,Sterling Van Wagenen
87499,933739,Zal Batmanglij
18923,50460,Michael Mayer
26665,95972,Hans Petter Moland
28089,34110,Oren Moverman
62255,113907,Ian Sharp
5708,45052,Anton Corbijn
218,2710,James Cameron
338,4780,Wolfgang Becker
21641,70500,Tom Hooper
10925,5045,Dan O'Bannon
2293,19303,Kevin Smith
621,8876,Randal Kleiser
792,1152,Oliver Stone
1777,17087,Michael Moore
642,9577,George Roy Hill
433,5834,Robert Stevenson
16619,4135,Robert Redford
1725,1744,Robert Wise
11977,1524,Harold Ramis
20322,95458,Gary Hardwick
16158,51866,Rick Famuyiwa
629,9032,Bryan Singer
10160,2042,Stephen Hopkins
11452,68573,Walt Becker
12163,6431,Darren Aronofsky
32275,29962,King Vidor
13785,13524,Christopher Guest
1103,11770,John Carpenter
36739,5281,Spike Lee
14144,2223,Fred Savage
10622,62410,Sammo Hung
13370,13524,Christopher Guest
11191,18281,Donald Petrie
10215,7791,Peter Howitt
25066,141825,Rusty Cundieff
1523,17350,Kevin Macdonald
11361,32813,Dominique Othenin-Girard
92591,564,Richard Linklater
57612,111085,Jean-Jacques Mantello
12509,228,Ed Harris
15256,3191,Risa Bramon Garcia
83686,51996,Brian Klugman
80304,589159,Matt Piedmont
28053,99496,Raymond De Felitta
67913,65594,John Michael McDonagh
13991,77911,Deb Hagan
1443,1769,Sofia Coppola
8545,55299,Mark Herman
19556,84833,Zach Cregger
231576,5367,Zach Braff
16172,18679,Mark Tarlov
13403,17114,John Cameron Mitchell
15797,16590,Sheldon Lettich
347764,80006,Jon Knautz
13537,21807,Billy Ray
20794,67910,David Atkins
31064,59210,Patrick Stettner
576,7767,Sam Peckinpah
13990,56661,Jonathan Levine
11583,4782,Michael Crichton
18602,83287,Lynne Ramsay
27549,24757,Sylvio Tabet
59728,71339,Rick Bieber
10930,19069,Claude Chabrol
32395,129718,Shana Feste
58882,39819,Wayne Wang
7547,16484,Joey Lauren Adams
35944,57630,Peter Cattaneo
42222,4065,Fred Zinnemann
13827,75882,S.R. Bindler
44260,814,Tony Kaye
9282,57125,Greg Marcks
38940,124783,Perry Lang
35689,114596,Jake Goldberger
97614,15115,Stefan Ruzowitzky
37206,87121,Vic Sarin
58626,228177,William Kaufman
183894,152249,Jim O'Hanlon
837,224,David Cronenberg
1555,17520,Cédric Klapisch
244783,1280037,Kate Barker-Froyland
16564,80630,Martin Koolhoven
168027,122728,Charles Matthau
3482,13776,John Frankenheimer
135595,1102620,Christopher Bessette
8982,57214,Prachya Pinkaew
89861,20779,Gary Sinyor
455,6220,Gurinder Chadha
57022,102445,John Sayles
14351,76705,Preston A. Whitmore II
147767,131856,Ashish R. Mohan
10664,54525,Jaume Balagueró
55567,59023,Stewart Raffill
9277,9577,George Roy Hill
9443,58220,Hugh Hudson
16186,77441,Darren Grant
7863,33433,Scott Hicks
138697,24045,Joseph Gordon-Levitt
11901,190,Clint Eastwood
1548,17447,Terry Zwigoff
11889,36693,Richard Eyre
33155,554946,William Sachs
5528,43993,Christophe Barratier
321,6980,Émile Gaudreault
4997,40508,James Cox
925,5281,Spike Lee
27451,56381,James Toback
73532,16767,Aki Kaurismäki
979,14597,Gaspar Noé
193722,71080,Hitoshi Matsumoto
7913,53671,Rakeysh Omprakash Mehra
253253,1288700,Collin Schiffli
51995,46802,George Ratliff
13173,22214,David Wain
22908,70520,Shane Meadows
70670,77965,Morten Tyldum
84204,89824,Jon Wright
25248,83415,Michael McGowan
230266,11916,Liv Ullmann
16633,16187,Jeannot Szwarc
63006,85445,Rohan Sippy
91586,2127,James Wan
215,2675,Darren Lynn Bousman
333371,568322,Dan Trachtenberg
9012,56578,Jeff Tremaine
345911,1302082,David F. Sandberg
72571,142272,Henry Joost
242512,84962,Stiles White
10072,26713,Chuck Russell
211954,239574,Eugenio Derbez
82990,142272,Henry Joost
29912,33064,Henry Koster
11843,1927,Blake Edwards
11284,56891,Rachel Talalay
504,6884,Patty Jenkins
173,2087,Richard Fleischer
227348,54248,Christopher B. Landon
1955,5602,David Lynch
152532,69371,Jean-Marc Vallée
243940,928915,David Gelb
77,525,Christopher Nolan
157547,551463,Mike Flanagan
2295,19303,Kevin Smith
71,468,Stephen Daldry
147773,105648,Nat Faxon
16096,67896,Doug McHenry
24266,1174031,George T. Miller
16508,261271,Maurice Joyce
2895,3087,Robert Duvall
15660,113799,Frank Perry
59968,130816,Jesse Peretz
323677,2042,Stephen Hopkins
19848,9778,Ice Cube
256274,77147,John Erick Dowdle
235271,62116,Bille Woodruff
45153,51864,Kasi Lemmons
284293,82335,Richard Glatzer
24973,4109,Michael Curtiz
21610,58040,Bruce Malmuth
10283,64735,Rob Hedden
8346,54644,Joel Zwick
122081,51918,Harmony Korine
10987,55116,Joe Chappelle
1391,11218,Alfonso Cuarón
747,11090,Edgar Wright
14745,48498,Mickey Liddell
26748,102445,John Sayles
11357,56998,Dwight H. Little
24913,62556,Fred Walton
13776,8246,Barry Levinson
14854,102627,Steve Carver
50357,77123,Gonzalo López-Gallego
13090,74152,Christine Jeffs
192141,77147,John Erick Dowdle
16441,58245,Don Coscarelli
29996,29962,King Vidor
351819,1110102,Michael Tiddes
14834,1103,Bill Duke
22649,14855,Frank Borzage
378200,62116,Bille Woodruff
20455,81718,Mamoru Hosoda
13193,74259,Brian Dannelly
11042,38516,Denys Arcand
10786,10586,Richard Lester
12484,52371,J.S. Cardone
17339,9915,Guy Hamilton
11959,71042,Jay Levey
9900,60149,Nicholaus Goossen
14662,54240,Tamara Jenkins
335,4385,Sergio Leone
15745,15277,Jon Favreau
17431,81850,Duncan Jones
21014,83070,Scott Marshall
78394,583893,Ronan Chapalain
10217,56205,Atom Egoyan
46332,72320,Xavier Beauvois
13996,77121,Randall Miller
3028,29705,Jerry Belson
1024,108,Peter Jackson
343795,41887,Michael Polish
45658,133406,Dan Rush
16148,51851,Jake Kasdan
4553,37948,Brad Anderson
36351,1035,Paul Schrader
245916,84931,Michael Cuesta
27585,17114,John Cameron Mitchell
1415,16957,Fenton Bailey
313922,74655,Jeremy Saulnier
14474,87191,Billy Kent
199933,1343882,James Manera
13685,5655,Wes Anderson
8744,1979,Kevin Spacey
38428,120426,Feroz Abbas Khan
8847,18533,Errol Morris
39269,2778,Dennis Hopper
46838,52479,Eli Craig
51384,989831,Nicholas Fackler
56930,95723,Richard Wallace
41730,66800,Morgan J. Freeman
18442,58912,Matthew Hastings
298312,11614,M. Night Shyamalan
11600,1150,Brian De Palma
71547,568267,Klaus Menzel
57876,90591,Oren Peli
77495,54525,Jaume Balagueró
13849,80384,Paul Andrew Williams
14849,18356,Stephen Herek
12486,72450,Bob Saget
19615,3905,William H. Macy
244403,1365766,Barrett Esposito
292481,86164,Mitch Davis
340816,60045,Eric Bross
78814,1035,Paul Schrader
297596,1404799,Vicky Jewson
299552,37710,Peter Hyams
11935,40385,Marcia Bennett
113406,19303,Kevin Smith
447027,1393858,Stanton Barrett
290825,11720,Jiří Menzel
361159,5125,Fatih Akin
12555,879,Billy Bob Thornton
31175,582918,Nick Murphy 
12498,16847,Eli Roth
77949,172,Michael Winterbottom
1690,71872,Jeff Nichols
8435,583023,Frank LaLoggia
64720,35005,Jeremy Brock
49365,35595,Scott Foley
11404,10051,Tobe Hooper
300706,7767,Sam Peckinpah
16337,21183,Nicolas Winding Refn
11577,123912,Christophe Ali
77987,84437,Gabriela Tagliavini
40185,56474,Shona Auerbach
68202,69168,Leonard Farlinger
8981,225887,Michel Leclerc
10914,1148217,Analeine Cal y Mayor
50848,66983,Tom Kalin
166624,67106,Robert Sarkies
10822,28904,Hugh Wilson
10844,8876,Randal Kleiser
9336,10723,Mike Newell
5689,57434,Amy Heckerling
712,6593,John Huston
13342,5281,Spike Lee
10339,9339,Lilly Wachowski
1429,6431,Darren Aronofsky
9303,80570,Walter Lang
641,96369,Carlos Saura
27686,1152,Oliver Stone
65749,844266,Jon Erwin
6106,1577,Richard Kelly
252680,545086,Beto Gómez
141,123150,Mike van Diem
66607,71329,Jonas Åkerlund
17139,66605,Todd Solondz
12079,10099,Park Chan-wook
39800,24481,René Féret
4550,61571,Barry Skolnick
62116,25236,Johnnie To
9991,19841,Mateo Gil
13807,11037,Lukas Moodysson
68818,129715,Agnieszka Wojtowicz-Vosloo
12093,1352997,Kabir Sadanand
36419,3974,Miloš Forman
281730,118463,Peter DeLuise
510,14639,Mel Brooks
362105,87296,Raja Menon
10970,134306,Kevin Sullivan
375290,5917,Ernie Barbarash
17663,41530,Nick Love
270938,66728,Jonathan Glazer
116613,125738,Daniel Espinosa
11826,15287,Niki Caro
29920,114545,Ivan Engler
1088,65310,Kenny Ortega
26379,228797,Richard Kwietniowski
34069,23430,Timur Bekmambetov
10947,17016,Neil Jordan
47452,12698,Bob Clark
3040,14999,George A. Romero
11386,14999,George A. Romero
10246,1769,Sofia Coppola
29426,1243,Woody Allen
10331,8636,Cecil B. DeMille
153,12995,Marc Forster
703,1354171,Henry Hobson
27191,6111,Mike Figgis
1365,1149038,Duane Journey
287424,3146,Billy Wilder
451,18878,Rob Cohen
165864,15378,Carol Reed
987,75699,Lisa Cholodenko
241251,11770,John Carpenter
40494,14520,John Sturges
39781,55420,William Arntz
8337,557179,Ed Gass-Donnelly
5925,564,Richard Linklater
8357,1243,Woody Allen
146203,65134,DJ Pooh
85350,65134,DJ Pooh
512,19000,Wayne Kramer
13408,6593,John Huston
47816,59210,Patrick Stettner
10744,73668,James Melkonian
11536,51894,Juan Antonio Bayona
9782,1110102,Michael Tiddes
18713,8297,Roger Avary
6537,2636,Alfred Hitchcock
184345,59410,Bob Odenkirk
1809,3110,Allison Anders
2370,67795,Steven Shainberg
9809,1491995,Rick de Oliveira
5,1152,Oliver Stone
11013,13524,Christopher Guest
19153,60621,Jeff Franklin
10132,21053,John Dahl
16448,17439,Mike Mills
15122,19303,Kevin Smith
8141,87081,Dave McKean
1546,68994,Ron Fricke
48572,45572,Ruggero Deodato
14517,119417,Gavin Wiesen
89708,1004172,Mora Stephens
27551,91389,Mars Callahan
64678,6111,Mike Figgis
309503,27977,Leos Carax
14293,64141,David Gordon Green
15059,94155,Stefan Schwartz
103328,16938,Renny Harlin
157847,133183,Robert Lee King
25719,36083,Kevin Allen
48309,940807,Jorge Ramírez Suárez
27723,14409,David Schwimmer
20468,8246,Barry Levinson
242575,134156,Sam Miller
44945,48583,Anne Fontaine
29122,69099,Dan Ireland
125123,15602,Fernando León de Aranoa
111190,87082,Jim Mickle
133575,56435,Stephen T. Kay
54580,55018,Karim Aïnouz
52015,96172,Sam Levinson
34941,63052,Julian Gilbey
227975,5877,Vincenzo Natali
60422,1210747,Aleksandr Veledinskiy
81390,129514,Peter H. Hunt
10981,108072,Ruba Nadda
225235,2917,James Whale
14902,12833,Edward Burns
121676,18500,Phil Joanou
22301,136345,Sean Byrne
20065,127936,Chris Stokes
257087,106491,Mark Griffiths
46420,144528,Bruce MacDonald
114635,4065,Fred Zinnemann
158150,39996,Sidney Lumet
251979,9049,Victor Fleming
874,1030160,Richard Raymond
10774,7767,Sam Peckinpah
770,21506,George Sidney
266102,117794,Chris Morris
29715,237884,Andrucha Waddington
25209,55587,Peter Stebbings
37495,13980,Vincente Minnelli
29262,18823,Dagur Kári
34769,55476,Nicholas Hytner
35032,19304,John Schlesinger
5178,57630,Peter Cattaneo
8618,3415,Jerry Zucker
3116,105860,Kevin Carraway
9427,37932,F. Gary Gray
813,11447,Albert Hughes
352978,15056,Michael Gornick
10634,7767,Sam Peckinpah
9516,3632,Richard Brooks
16288,4065,Fred Zinnemann
23330,30422,Jack Smight
18900,2636,Alfred Hitchcock
27029,138781,Robert Eggers
26268,258199,Michael Martin
573,12833,Edward Burns
310131,15557,Bill Condon
40505,84714,Juan José Campanella
11363,60099,Gideon Raff
3033,7623,Sam Raimi
25376,52849,Louis C.K.
22007,85822,Anthony C. Ferrante
765,937439,Salvador Carrasco
10615,135113,André Øvredal
205321,119367,Robert Cary
89540,585272,Adam Rapp
46146,7312,Angela Robinson
38007,63852,Warren P. Sonoda
14256,938649,Amanda Gusack
540,95550,Avi Nesher
370464,582918,Nick Murphy 
20055,996070,Charles Adelman
224569,105643,Jay Oliva
395766,74058,Charles Ferguson
39303,23799,Uwe Boll
142061,87183,Mark Young
370662,774,"Daniel Petrie, Jr."
252360,1283831,Antonio Simoncini
256740,14639,Mel Brooks
299145,18525,Luc Jacquet
241766,556172,J.C. Chandor
12535,933320,Eldar Rapaport
1667,9048,Clark Gregg
50839,136495,Damien Chazelle
86549,8557,Fernando Meirelles
13973,68281,Justin Kerrigan
244786,131668,Nathan Frankowski
598,74638,Karen Moncrieff
11129,4453,Thomas Vinterberg
75861,12698,Bob Clark
13551,72960,Alejandro Monteverde
103663,67753,Mark L. Lester
850,55265,Jonathan Silverman
12586,231521,Eric Styles
11564,17386,Laurent Cantet
301748,3556,Roman Polanski
108346,8500,John Ford
8841,100516,Max Mayer
805,5872,Joshua Marston
11697,17439,Mike Mills
22051,62797,John Gulager
436,4610,John Landis
55347,9915,Guy Hamilton
10070,1081445,Brandon Cronenberg
8469,2662,Frank Capra
658,2034,Danny Boyle
125490,5281,Spike Lee
1585,20133,Tod Williams
627,64045,Kirk Jones
23618,17087,Michael Moore
41436,607,Zhang Yimou
10162,62020,Jack Sholder
1430,54441,James Ivory
259943,53120,James DeMonaco
10014,55499,Scott Derrickson
11257,78029,Martin Lawrence
